StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Last Seen Flow Element ID,Last Seen Question IDs,Consent Form,S1,S2,S3,S4,HH,HL,LH,LL,CT1,CT2,CT3,CT4,PT1,PT2,PT3,PT4,PKA1,PKA2,PKA3,PKA4,Attention Check,MC_CV1,MC_CV2,MC_ID1,MC_ID2,MC_ID3,AgeGroup,Gender,PriorPurchase,Familiarity,Condition,CV_num,ID_num,CV,ID,CT,PT,PKA,CV_check,ID_check,PKA_c
15/09/2026 04:27,15/09/2026 04:30,IP Address,100,177,TRUE,15/09/2026 04:30,R_2ePHuYRejGqifgB,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,7,7,7,7,1,4,4,3,7,7,7,5,Strongly agree,1,5,5,3,7,45 or above,Man,Yes,7,LH,0,1,Low,High,7,3,6.5,3,5,0.3180894308943092
15/09/2026 04:30,15/09/2026 04:32,IP Address,100,121,TRUE,15/09/2026 04:32,R_84uw9dzxdZa2VHJ,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,5,5,6,4,4,5,5,7,7,7,7,Strongly agree,4,5,5,5,5,25-34,Man,Yes,2,HL,1,0,High,Low,5.25,4.5,7,4.5,5,0.8180894308943092
15/09/2026 04:35,15/09/2026 04:38,IP Address,100,202,TRUE,15/09/2026 04:38,R_8fvwHVmI24B9o3y,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,2,5,3,3,4,5,5,7,7,7,7,Strongly agree,2,2,2,2,2,25-34,Man,Not sure / Cannot remember,3,LL,0,0,Low,Low,3,4.25,7,2,2,0.8180894308943092
15/09/2026 05:01,15/09/2026 05:04,IP Address,100,179,TRUE,15/09/2026 05:04,R_8AKlJRMdyq3J89Q,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,5,6,6,4,5,6,6,7,7,6,7,Strongly agree,7,6,6,5,6,25-34,Man,Yes,5,HH,1,1,High,High,5.5,5.25,6.75,6.5,5.666666666666667,0.5680894308943092
15/09/2026 06:14,15/09/2026 06:17,IP Address,100,167,TRUE,15/09/2026 06:17,R_8pKGlqkmmCO7W0h,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,3,2,2,2,1,1,4,4,7,7,7,7,Strongly agree,4,5,5,3,5,45 or above,Woman,Yes,5,HL,1,0,High,Low,2.25,2.5,7,4.5,4.333333333333333,0.8180894308943092
15/09/2026 07:59,15/09/2026 08:07,IP Address,100,481,TRUE,15/09/2026 08:07,R_2DdmY9Eyv6bZOMR,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,6,6,7,4,4,4,4,6,6,5,6,Strongly agree,5,7,5,5,6,18-24,Woman,Yes,6,LH,0,1,Low,High,6,4,5.75,6,5.333333333333333,-0.4319105691056908
15/09/2026 14:03,15/09/2026 14:08,IP Address,100,324,TRUE,15/09/2026 14:08,R_8eJOvHH774KlHJn,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,4,4,4,4,1,1,1,4,5,3,6,6,Strongly agree,2,5,5,3,5,35-44,Woman,Yes,5,LL,0,0,Low,Low,4,1.75,5,3.5,4.333333333333333,-1.1819105691056908
08/09/2026 13:19,08/09/2026 13:22,IP Address,100,197,TRUE,08/09/2026 13:22,R_8wTEVyiqB5aRbes,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,6,7,7,7,4,5,6,4,7,7,7,7,Strongly agree,7,7,7,7,7,25-34,Woman,Yes,6,HH,1,1,High,High,6.75,4.75,7,7,7,0.8180894308943092
08/09/2026 13:19,08/09/2026 13:23,IP Address,100,269,TRUE,08/09/2026 13:23,R_4hFxAaAjVfl0PeK,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,7,7,6,7,1,7,7,7,7,7,7,7,Strongly agree,7,7,5,1,5,18-24,Man,Yes,1,HL,1,0,High,Low,6.75,5.5,7,7,3.6666666666666665,0.8180894308943092
08/09/2026 13:28,08/09/2026 13:30,IP Address,100,92,TRUE,08/09/2026 13:30,R_8UyoJSnHcQ4vZGV,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,7,6,7,7,4,6,5,6,2,3,6,2,Strongly agree,1,1,7,6,7,25-34,Woman,Yes,5,LH,0,1,Low,High,6.75,5.25,3.25,1,6.666666666666667,-2.931910569105691
08/09/2026 13:37,08/09/2026 13:40,IP Address,100,144,TRUE,08/09/2026 13:40,R_997IpvNP3boDRrr,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,7,7,7,7,3,3,2,1,3,3,7,3,Strongly agree,5,5,7,7,7,18-24,Man,Yes,1,LH,0,1,Low,High,7,2.25,4,5,7,-2.181910569105691
08/09/2026 13:49,08/09/2026 13:51,IP Address,100,99,TRUE,08/09/2026 13:51,R_2vijJ9heYybo3zL,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,6,7,5,3,4,5,4,7,7,7,7,Strongly agree,7,7,7,7,7,25-34,Woman,Yes,5,HH,1,1,High,High,5.75,4,7,7,7,0.8180894308943092
08/09/2026 14:25,08/09/2026 14:28,IP Address,100,174,TRUE,08/09/2026 14:28,R_2DZmYnsCHWuMBWx,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,6,5,4,4,3,2,3,4,7,7,6,6,Strongly agree,2,7,6,5,5,25-34,Woman,Yes,6,LH,0,1,Low,High,4.75,3,6.5,4.5,5.333333333333333,0.3180894308943092
08/09/2026 17:46,08/09/2026 17:47,IP Address,100,90,TRUE,08/09/2026 17:47,R_80hEeM3suHazbTe,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,4,4,5,5,4,4,4,4,6,6,6,6,Strongly agree,6,5,5,4,4,18-24,Man,Yes,2,LL,0,0,Low,Low,4.5,4,6,5.5,4.333333333333333,-0.1819105691056908
08/09/2026 22:30,08/09/2026 22:33,IP Address,100,187,TRUE,08/09/2026 22:33,R_6HN6qyB1zJOFwgO,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,2,2,2,3,4,4,4,4,7,7,7,7,Strongly agree,7,7,3,3,3,25-34,Woman,Yes,5,HL,1,0,High,Low,2.25,4,7,7,3,0.8180894308943092
08/09/2026 15:10,09/09/2026 03:23,IP Address,100,44029,TRUE,09/09/2026 03:23,R_209Rwfq13q41ghb,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,5,4,2,1,2,2,2,7,7,7,7,Strongly agree,7,7,7,1,6,25-34,Man,Yes,7,HH,1,1,High,High,4,1.75,7,7,4.666666666666667,0.8180894308943092
09/09/2026 18:51,09/09/2026 18:52,IP Address,100,40,TRUE,16/09/2026 18:52,R_9Vlw8iz6puBLada,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,2,3,2,2,3,2,3,1,5,2,2,Strongly agree,1,1,3,2,2,45 or above,Man,Yes,2,LL,0,0,Low,Low,2.25,2.5,2.5,1,2.3333333333333335,-3.681910569105691
09/09/2026 16:28,09/09/2026 16:29,IP Address,100,113,TRUE,16/09/2026 16:30,R_8HiSK8Oic2sWqGh,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,3,3,2,2,4,2,2,2,1,2,3,2,Strongly agree,1,1,2,2,2,18-24,Woman,Yes,5,LL,0,0,Low,Low,2.5,2.5,2,1,2,-4.181910569105691
09/09/2026 05:32,09/09/2026 08:17,IP Address,100,9937,TRUE,16/09/2026 08:17,R_2ELulZjdWrtQ3TT,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,3,2,3,2,4,2,3,3,1,5,4,2,Strongly agree,1,1,3,2,2,25-34,Woman,Yes,7,LL,0,0,Low,Low,2.5,3,3,1,2.3333333333333335,-3.181910569105691
